num_stops,total_distance_km,avg_stop_distance_km,traffic_level,weather_severity,current_speed,speed_ratio,hour_sin,hour_cos,day_sin,day_cos,wind_speed,temperature,actual_eta_minutes,base_eta_minutes,traffic_delay,weather_delay,city,traffic_level_str,weather,hour,day_of_week,is_rush_hour
2,31.52217889509553,15.761089447547764,0.25,0.0,49.090909090909086,0.8999999999999999,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,20.791638234029485,87.35947830286061,22.443001428628854,23.939694246368138,0.9225423762079843,0.0,Phoenix,light,Clear,6,2,False
2,71.63241857723638,35.81620928861819,0.0,0.8,27.199999999999996,0.6799999999999999,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.7303129617095903,62.61739918894666,103.3313274228144,98.18477639157757,0.0,5.042408661028926,Los Angeles,none,Snow,7,5,True
5,20.005243906994018,4.001048781398803,0.75,0.66,20.07272727272727,0.36799999999999994,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,23.22283732505442,92.75486307846968,53.42584620810317,37.15702301418294,12.552651966358056,4.759470528398486,Phoenix,heavy,Rain,14,3,False
7,36.94184206350382,5.277406009071974,0.0,0.0,46.153846153846146,1.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,12.939396025889765,59.60030528661376,30.8750237466772,29.841049549849615,0.0,0.0,Chicago,none,Clear,16,2,False
4,50.652193883288376,12.663048470822094,0.5,0.0,32.142857142857146,0.75,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,17.69602366371135,32.45302285606089,62.087824970675406,58.751265683740925,2.35324260125794,0.0,New York,moderate,Cloudy,9,1,True
2,70.3017535769964,35.1508767884982,0.25,0.0,38.57142857142857,0.8999999999999999,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,12.135362478762268,49.54406762976646,68.88037093103705,67.95225579554004,1.617701794184264,0.0,New York,light,Cloudy,7,1,True
6,25.644633193471087,4.274105532245181,0.0,0.66,36.8,0.736,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,16.474568737866576,37.94252517898858,25.31788667924495,25.980775936642836,0.0,3.417190266358215,Houston,none,Rain,13,1,False
5,70.60601646795118,14.121203293590236,0.0,0.0,50.0,1.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,2.460446778798972,94.00240831605586,51.15661861357884,52.64718441195858,0.0,0.0,Houston,none,Cloudy,6,5,False
8,26.054466299407263,3.256808287425908,0.5,0.0,32.142857142857146,0.75,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,4.587200894680832,40.83148471697079,36.042124966836624,30.22046538263732,4.775768410405805,0.0,New York,moderate,Cloudy,9,3,True
8,40.13836149599487,5.017295186999359,0.5,0.0,32.142857142857146,0.75,-0.9659258262890684,0.2588190451025203,0.0,1.0,24.982061710318167,35.187064760067514,58.05436883585456,46.55631591782372,7.016165510479711,0.0,New York,moderate,Clear,19,0,True
8,20.091000523268633,2.511375065408579,0.75,0.0,20.0,0.5,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,22.561071637763717,86.47297482390357,43.214075214716566,37.45199993152839,6.646371214015269,0.0,Los Angeles,heavy,Cloudy,13,1,False
2,27.252785033744697,13.626392516872349,0.75,0.66,18.4,0.368,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,23.93294102149183,58.649471617380264,74.16858190693343,55.22001397091361,14.954226894927139,4.223073293622473,Houston,heavy,Rain,18,2,True
4,78.20092282387597,19.550230705968993,0.25,0.8,24.479999999999997,0.6119999999999999,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,7.840120244243232,35.8403270030205,122.01827888042321,119.09784662650038,0.1504270117918607,3.9071540684357395,Los Angeles,light,Snow,15,4,False
8,19.44802538719576,2.43100317339947,0.0,0.0,54.54545454545455,1.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,14.87587766125069,43.70697254178556,12.629731177978996,13.29292003300442,0.0,0.0,Phoenix,none,Clear,14,6,False
2,25.877689351456546,12.938844675728273,0.0,0.0,54.54545454545455,1.0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,16.434329111813064,37.16495454617716,16.381769741871096,17.687659715536928,0.0,0.0,Phoenix,none,Cloudy,15,4,False
6,30.95829915658837,5.1597165260980615,0.0,0.0,54.54545454545455,1.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,5.9671488153961505,77.12008344973313,18.79266916026535,21.160307375847992,0.0,0.0,Phoenix,none,Clear,10,5,False
4,30.94434740716655,7.7360868517916375,0.75,0.0,25.0,0.5,-1.0,-1.8369701987210297e-16,0.0,1.0,24.961361021361057,60.871987924970924,62.925976994235924,46.14713719736023,14.960964478550945,0.0,Houston,heavy,Cloudy,18,0,True
2,23.483399240672746,11.741699620336373,0.0,0.0,54.54545454545455,1.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,21.98175606211357,87.49444294224568,15.251445812648068,16.0511384572185,0.0,0.0,Phoenix,none,Cloudy,10,2,False
8,58.99727243680493,7.374659054600616,0.0,0.66,40.14545454545454,0.7359999999999999,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,20.42760337788654,32.49285575058595,58.8438977211681,54.78970963563161,0.0,3.1975150087999116,Phoenix,none,Rain,15,4,False
7,76.04429256340205,10.863470366200293,0.0,1.0,25.714285714285715,0.6,0.8660254037844387,-0.4999999999999998,0.0,1.0,18.56041709952497,88.05190054135969,116.06980435892335,110.2543170790126,0.0,6.088135368424933,New York,none,Storm,8,0,True
4,57.835448316931,14.45886207923275,0.75,0.0,20.0,0.5,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,22.63341227698308,62.77750668541073,122.62141525220457,107.81211238817964,13.461037132948555,0.0,Los Angeles,heavy,Clear,19,4,True
2,68.10833743676294,34.05416871838147,0.0,0.8,34.0,0.68,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,15.92783443253449,80.58051105023651,77.59183291771156,74.68352474426449,0.0,3.0478210497373928,Houston,none,Snow,6,2,False
5,8.746982546545864,1.7493965093091728,0.75,1.0,16.363636363636363,0.3,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,20.86487549715042,66.3721882199479,34.26105479049687,19.92883376870943,10.82509566489794,6.036656498972379,Phoenix,heavy,Storm,7,1,True
3,30.370862179445258,10.123620726481752,0.25,0.0,38.57142857142857,0.8999999999999999,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,6.238243480573111,45.2348219154045,30.44530847252558,29.355862272887137,0.3083808650153569,0.0,New York,light,Clear,20,2,False
5,62.32409344229846,12.464818688459692,0.0,0.0,54.54545454545455,1.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,19.997175747672415,42.237611327327635,38.52083906553596,42.59914175160519,0.0,0.0,Phoenix,none,Clear,20,6,False
3,9.841735764575397,3.280578588191799,0.75,0.0,25.0,0.5,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,20.055878473428475,90.6414008210445,28.904503603678418,14.676927085004383,13.640640283752795,0.0,Houston,heavy,Cloudy,17,6,True
8,35.75048631298676,4.468810789123345,0.0,0.0,42.85714285714286,1.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,22.961297530737376,44.57308829162237,29.637848708276096,31.100128523606855,0.0,0.0,New York,none,Clear,6,1,False
4,67.4701908708748,16.8675477177187,0.5,0.0,34.61538461538461,0.7500000000000001,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,4.828244708192717,33.490859386191445,80.07510585590242,72.66850438244849,3.969571707186239,0.0,Chicago,moderate,Clear,19,1,True
4,54.502999954485986,13.625749988621497,0.25,0.0,41.53846153846153,0.9,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,23.48092850811789,65.78159114615949,45.33391558734797,48.91853523171803,0.34602525555428276,0.0,Chicago,light,Cloudy,12,6,False
4,50.093182694277345,12.523295673569336,0.5,0.0,30.0,0.75,0.49999999999999994,-0.8660254037844387,0.0,1.0,8.642177791995007,69.58398906422792,63.66374513069392,62.253076036483705,6.718569069222092,0.0,Los Angeles,moderate,Cloudy,10,0,False
2,73.18910260884896,36.59455130442448,0.25,0.66,33.120000000000005,0.6624000000000001,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.042281955465736654,76.65347288155274,91.55964310797219,82.38716119747097,2.776725496497248,4.153807988371168,Houston,light,Rain,9,0,True
7,34.42372825284068,4.917675464691526,0.75,0.0,20.0,0.5,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,16.584686906638606,71.25879082662378,72.3412684262961,64.16989869047066,6.246253156643677,0.0,Los Angeles,heavy,Cloudy,7,2,True
7,31.668963824644358,4.524137689234908,0.75,0.0,25.0,0.5,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,10.511158344322707,40.01913134072665,60.233576732513804,47.22775372459919,14.40363670730183,0.0,Houston,heavy,Cloudy,17,4,True
7,52.622474867673766,7.517496409667681,0.25,0.0,36.0,0.9,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,7.596873731708845,84.52468566615562,55.736207538763324,54.49695202968688,0.6305480546479257,0.0,Los Angeles,light,Clear,10,4,False
4,40.040975875209604,10.010243968802401,0.0,0.0,50.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,22.529520645706356,61.810729712287554,27.192959526173397,29.85644490924946,0.0,0.0,Houston,none,Clear,16,4,False
8,55.76086860800921,6.970108576001151,0.0,0.0,40.0,1.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,8.379706385245022,71.87527391324514,53.36272823831733,51.97242528739348,0.0,0.0,Los Angeles,none,Cloudy,10,5,False
7,24.315244423723414,3.473606346246202,0.5,0.0,34.61538461538461,0.7500000000000001,0.7071067811865476,-0.7071067811865475,0.0,1.0,24.598400569546286,34.91146423984378,28.82413533398708,26.18863861445515,5.66764383836408,0.0,Chicago,moderate,Cloudy,9,0,True
8,41.02807553893657,5.128509442367071,0.5,0.0,32.142857142857146,0.75,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,17.408856262262624,44.24941991460169,52.66497180890138,47.58829147726082,4.966263014062622,0.0,New York,moderate,Clear,20,4,False
2,64.42013938421171,32.210069692105854,0.5,0.66,23.657142857142855,0.5519999999999999,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,12.94894376109352,92.351860663611,109.74066515938816,101.52261888829979,2.3013103108438457,2.9967931186398866,New York,moderate,Rain,9,6,True
8,41.103802339097534,5.137975292387192,0.25,0.0,38.57142857142857,0.8999999999999999,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.973132259296683,65.46130880890209,40.75331276451699,39.73010556068986,0.9518938723960428,0.0,New York,light,Clear,18,5,True
8,38.95139363393089,4.868924204241361,0.0,0.0,54.54545454545455,1.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,18.591386053989623,88.52411050369551,24.462577387836898,26.62366746450345,0.0,0.0,Phoenix,none,Clear,20,3,False
5,26.81742969730124,5.363485939460248,0.75,0.66,18.4,0.368,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,13.032495320699553,80.24626211072143,70.15384886363915,54.33789026388871,11.267484369817813,3.098389787670153,Houston,heavy,Rain,9,2,True
4,31.20016285775729,7.800040714439323,0.25,0.8,28.24615384615384,0.612,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,9.575882310783454,41.50233145482446,45.263201810253,41.181388484473196,0.458415799731444,2.8558115084239497,Chicago,light,Snow,14,1,False
5,32.009229603395326,6.401845920679065,0.5,0.0,37.5,0.75,-0.2588190451025208,-0.9659258262890683,0.0,1.0,10.50358794433564,45.03056653940784,36.58861548880587,31.823460154742016,7.429030870041061,0.0,Houston,moderate,Clear,13,0,False
8,35.594008229253554,4.449251028656694,0.5,0.0,40.90909090909091,0.7499999999999999,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,21.336198764227614,79.4689328787413,38.604378546232105,32.438481242562304,7.720582030820638,0.0,Phoenix,moderate,Cloudy,6,2,False
5,62.182009002091135,12.436401800418228,0.5,0.66,30.109090909090906,0.5519999999999999,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,6.8233827940814145,62.75845708566578,83.71987965290796,76.99642321451725,4.913851962791002,3.555428812984512,Phoenix,moderate,Rain,14,1,False
7,68.91637227068942,9.845196038669917,0.0,0.0,40.0,1.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,22.67322156466921,65.64978866054778,61.11105098448733,64.23413225672272,0.0,0.0,Los Angeles,none,Clear,20,4,False
6,56.06134129000184,9.343556881666974,0.25,0.0,49.090909090909086,0.8999999999999999,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,11.542461101287794,40.54906769552555,41.726780468577786,42.57609773709998,0.15085390046588265,0.0,Phoenix,light,Cloudy,7,3,True
4,63.175183814597816,15.793795953649454,0.5,0.66,25.47692307692307,0.5519999999999999,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,10.539120668968469,91.92585955121538,104.28973307730531,92.44916288369674,7.009465489472728,3.8812273448521877,Chicago,moderate,Rain,12,6,False
7,11.818755374659036,1.6883936249512908,0.0,0.0,54.54545454545455,1.0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,23.932140069409208,36.322957338524475,8.564426182441673,8.078237608041146,0.0,0.0,Phoenix,none,Cloudy,11,5,False
3,68.82390481658447,22.941301605528157,0.25,0.0,36.0,0.9,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,16.736471115497768,39.95192141707499,73.09307845711473,71.27549680467818,1.6919087457900575,0.0,Los Angeles,light,Clear,15,1,False
3,58.70216305713761,19.567387685712536,0.25,0.0,45.0,0.9,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,24.09336860253022,70.17123963129961,50.99745015463104,48.63456494143571,2.155071685788025,0.0,Houston,light,Clear,18,1,True
4,49.955221933739175,12.488805483434794,0.5,0.0,32.142857142857146,0.75,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,23.9543209551474,74.67287907157575,61.14481905561855,57.942850864109786,4.3799266490997635,0.0,New York,moderate,Clear,20,4,False
7,13.550387724337755,1.9357696749053936,0.5,0.66,22.08,0.5519999999999999,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,19.3120221237806,38.41978224309652,38.54510030713666,22.880004084069835,7.101759434532777,4.4016464592673765,Los Angeles,moderate,Rain,17,1,True
8,33.19130084476747,4.148912605595934,0.0,1.0,25.714285714285715,0.6,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,16.18858135142013,36.344274400737355,57.17195760632931,48.12306202405381,0.0,5.0885650511609715,New York,none,Storm,12,2,False
5,15.689856673699571,3.1379713347399143,0.75,0.0,25.0,0.5,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,3.824778727346498,60.963578898910015,27.286761445769425,23.398198029551846,6.761369610860593,0.0,Houston,heavy,Clear,11,6,False
6,64.14646622834454,10.691077704724089,0.25,0.0,49.090909090909086,0.8999999999999999,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,6.709888451230634,78.05465150122271,50.876532159818694,48.71639088154772,2.5551394800579956,0.0,Phoenix,light,Clear,13,6,False
8,28.246767484993445,3.5308459356241806,0.0,0.0,42.85714285714286,1.0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,15.258292605763016,61.276633396003604,24.222742102708605,24.572479699125612,0.0,0.0,New York,none,Clear,13,6,False
8,21.215597007317186,2.6519496259146482,0.5,0.0,34.61538461538461,0.7500000000000001,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,6.991462200939649,48.27620175809672,28.759735673268924,22.850175524966627,5.576930047624576,0.0,Chicago,moderate,Cloudy,9,6,True
4,8.781846752983329,2.195461688245832,0.0,0.0,54.54545454545455,1.0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,12.214446171219684,77.36470383856424,6.15957032554847,6.002480164714517,0.0,0.0,Phoenix,none,Cloudy,9,1,True
7,40.503635333424334,5.786233619060619,0.5,0.0,37.5,0.75,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,17.294678882380047,45.9605732297694,41.04630593321327,40.268567570233095,3.8372361807805304,0.0,Houston,moderate,Cloudy,6,2,False
6,42.32036657411141,7.053394429018568,0.0,0.0,46.153846153846146,1.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,13.759711818916964,94.78778222943791,32.872806298489515,34.18573859243221,0.0,0.0,Chicago,none,Clear,14,3,False
4,24.742334112250322,6.185583528062581,0.75,0.0,23.076923076923073,0.5,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,13.396599134593746,39.53194869906833,54.35937736725856,39.97295083192542,12.62189609484103,0.0,Chicago,heavy,Clear,17,2,True
3,23.717340535400588,7.905780178466863,0.25,0.66,26.496,0.6624,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,19.005197384327065,69.14397507552982,41.916749146147886,33.37252897313691,1.7903722215369053,5.922042521850052,Los Angeles,light,Rain,13,5,False
4,29.937009459755778,7.4842523649389445,0.25,0.66,26.496,0.6624,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,24.35737327756845,49.281613587345845,47.11835354704773,42.1241881682962,1.660076900395825,4.789669571640777,Los Angeles,light,Rain,17,1,True
3,15.476128156663663,5.1587093855545545,0.0,0.0,50.0,1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,11.011719953400256,61.572007530622145,11.800091865742694,11.539732926539074,0.0,0.0,Houston,none,Cloudy,6,2,False
8,16.308924957441253,2.0386156196801566,0.5,0.0,37.5,0.75,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,15.736142673799957,36.66717672610531,19.13104318397758,16.214274132194568,2.3216544457551986,0.0,Houston,moderate,Cloudy,7,3,True
3,76.78266375726133,25.594221252420443,0.0,0.66,40.14545454545454,0.7359999999999999,0.9659258262890683,-0.25881904510252063,0.0,1.0,10.40435053525821,67.1586011809106,73.14699986417041,71.3066838270687,0.0,4.384507381640101,Phoenix,none,Rain,7,0,True
5,73.84085957882915,14.76817191576583,0.0,0.0,50.0,1.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,15.525683026803714,51.238955392119706,52.71722300810457,55.0592363916854,0.0,0.0,Houston,none,Clear,10,3,False
6,76.67146658462397,12.778577764103995,0.0,0.0,42.85714285714286,1.0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,2.0296866366746076,48.67270589327047,66.85946624631187,66.6981826204988,0.0,0.0,New York,none,Cloudy,9,1,True
3,37.63166516731093,12.543888389103643,0.5,0.0,32.142857142857146,0.75,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,5.786905863900646,50.34933520895474,52.419881383311036,43.648809436775565,6.2417349792742,0.0,New York,moderate,Clear,17,3,True
7,13.201559584243014,1.8859370834632878,0.5,0.0,37.5,0.75,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,14.744739730131446,81.84860793783258,20.266397364625533,13.124942731050508,6.823434081688603,0.0,Houston,moderate,Clear,9,6,True
3,73.83412938573049,24.611376461910165,0.5,0.0,30.0,0.75,-0.9659258262890684,0.2588190451025203,0.0,1.0,19.81571415581029,35.75719648937236,98.26227136830164,91.75703006913454,5.570264223916428,0.0,Los Angeles,moderate,Clear,19,0,True
8,74.75973930559505,9.344967413199381,0.25,0.0,49.090909090909086,0.8999999999999999,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,17.49334212439293,75.38671344636191,57.270962881101156,56.77670020433122,2.8280287222321223,0.0,Phoenix,light,Cloudy,13,3,False
2,10.933429948812512,5.466714974406256,0.5,0.0,40.90909090909091,0.7499999999999999,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.6466223097083862,70.03395937959237,13.330767801606099,9.964145089451794,3.373546494330962,0.0,Phoenix,moderate,Clear,12,2,False
7,50.56631885130202,7.223759835900289,0.0,0.0,54.54545454545455,1.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.0057918286154044,48.979194635924394,34.65139625583148,34.56258511963428,0.0,0.0,Phoenix,none,Clear,6,6,False
7,74.38896612349288,10.626995160498982,0.75,0.66,18.4,0.368,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,12.293145054775334,71.99143732560748,157.7787428763431,150.72807214142784,5.912424062938272,3.391844225178602,Houston,heavy,Rain,8,3,True
4,56.57796979957711,14.144492449894278,0.25,0.0,41.53846153846153,0.9,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,12.386725524108444,57.933640656631,50.02743516143021,50.78090034109929,1.9877506109742864,0.0,Chicago,light,Cloudy,19,2,True
2,14.42401661076044,7.21200830538022,0.5,0.0,37.5,0.75,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.104376425018641,93.12163778894036,21.407615725402408,14.340305079856774,5.08757751397463,0.0,Houston,moderate,Cloudy,10,0,False
2,41.50316549651037,20.751582748255185,0.25,0.0,49.090909090909086,0.8999999999999999,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,18.911078851389345,54.79209962655554,33.48068412478349,31.519810085129045,1.876226226435027,0.0,Phoenix,light,Clear,6,4,False
6,75.22903964218317,12.538173273697195,0.0,0.8,27.199999999999996,0.6799999999999999,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,24.32867039554236,39.64984325184505,106.20334585022323,103.11457552500036,0.0,4.43548666832786,Los Angeles,none,Snow,13,3,False
3,30.551318247486844,10.183772749162282,0.5,0.0,30.0,0.75,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,24.80642848488049,37.87217968073592,44.474448841722875,37.967512455400154,7.477579270905007,0.0,Los Angeles,moderate,Cloudy,6,3,False
8,44.139203563546495,5.517400445443312,0.5,0.0,30.0,0.75,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,10.387258573383825,76.44093268532879,59.988620853144624,54.853795423647576,4.8949974617471375,0.0,Los Angeles,moderate,Clear,17,4,True
5,41.12731339121597,8.225462678243193,0.75,0.66,14.719999999999999,0.368,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,12.70602228982235,90.0776934456884,122.83527473910644,104.16599703649774,13.79326255146476,5.456107737714353,Los Angeles,heavy,Rain,8,1,True
